Id  country  name  lat  lng
973  PL  Grudki  53.09488  23.66848
974  PL  Gorzyce  50.6672  21.84013
975  PL  Goscieradow  50.86859  22.00536
976  PL  Goszczyn  51.73187  20.85154
977  PL  Gowarczow  51.27845  20.43835
978  PL  Goworowo  52.90083  21.55578
979  PL  Gozd  51.37832  21.37914
980  PL  Grabowiec  50.8209  23.55057
981  PL  Grabownica Starzenska  49.65896  22.07754
982  PL  Grudusk  53.05845  20.62494
983  PL  Grajewo  53.64728  22.45537
984  PL  Grebkow  52.26931  21.90974
985  PL  Greboszow  50.24501  20.77669
986  PL  Grebow  50.56536  21.87404
987  PL  Grodzisk Mazowiecki  52.10387  20.6337
988  PL  Grodzisko Dolne  50.16238  22.46292
989  PL  Grodzisko Gorne  50.1869  22.43786
990  PL  Grojec  51.86252  20.86757
991  PL  Gromnik  49.83843  20.96123
992  PL  Granica  52.13359  20.80313
993  PL  Dzwierzuty  53.70494  20.96037
994  PL  Dzikow Stary  50.24699  22.92984
995  PL  Dzikowiec  50.27288  21.84365
996  PL  Kolbiel  52.06431  21.48153
997  PL  Kolbuszowa  50.2441  21.7761
998  PL  Kolno  53.41148  21.92905
999  PL  Komancza  49.33922  22.06166
1000  PL  Komarow-Osada  50.62888  23.4774
1001  PL  Komarowka Podlaska  51.80315  22.94392
1002  PL  Komorow  52.1456  20.81566
1003  PL  Konczyce  50.42575  22.15376
1004  PL  Kolaczyce  49.80743  21.43407
1005  PL  Konieczkowa  49.84208  21.9282
1006  PL  Konskowola  51.40922  22.05175
1007  PL  Kielpin  52.35796  20.86214
1008  PL  Kielce  50.87033  20.62752
1009  PL  Kielanowka  50.02616  21.92905
1010  PL  Ketrzyn  54.07676  21.37527
1011  PL  Jodlowka  49.8943  22.46653
1012  PL  Jodlowka  49.99295  20.54821
1013  PL  Joniec  52.60128  20.58177
1014  PL  Konskie  51.19166  20.40607
1015  PL  Jonkowo  53.82817  20.31054
1016  PL  Kokotow  50.01254  20.07829
1017  PL  Kock  51.63997  22.44391
1018  PL  Jadow  52.47849  21.63199
1019  PL  Jadowniki  49.95884  20.64434
1020  PL  Jagiella  50.0946  22.57261
1021  PL  Jeziorany  53.97578  20.74639
1022  PL  Jezowe  50.37486  22.12749
1023  PL  Jodlowa  49.87229  21.27897
1024  PL  Kije  50.60721  20.57121
1025  PL  Klaj  49.99246  20.29904
1026  PL  Koden  51.91171  23.60301
1027  PL  Klembow  52.4065  21.33176
1028  PL  Klimontow  50.22843  20.3199
1029  PL  Klimontow  50.65588  21.45587
1030  PL  Kloczew  51.72134  21.96493
1031  PL  Kluszkowce  49.451  20.30179
1032  PL  Klwow  51.53448  20.63644
1033  PL  Knyszyn  53.31406  22.91963
1034  PL  Kobylanka  49.66891  21.22293
1035  PL  Kobylka  52.33953  21.19589
1036  PL  Kleszczele  52.57314  23.32539
1037  PL  Jozefoslaw  52.1005  21.04629
1038  PL  Jozefow  50.48119  23.05404
1039  PL  Jozefow nad Wisla  51.04183  21.83018
1040  PL  Haczow  49.66152  21.8979
1041  PL  Gzy  52.74045  20.94372
1042  PL  Dubiecko  49.82608  22.39117
1043  PL  Dubienka  51.04862  23.89252
1044  PL  Duczki  52.36271  21.29047
1045  PL  Dukla  49.55554  21.68317
1046  PL  Dwikozy  50.73613  21.78864
1047  PL  Dydnia  49.6864  22.17196
1048  PL  Hajnowka  52.74328  23.58122
1049  PL  Dynow  49.81506  22.23388
1050  PL  Dziadkowice  52.5638  22.91689
1051  PL  Dzialdowo  53.23958  20.17004
1052  PL  Dzialoszyce  50.36534  20.35226
1053  PL  Dziekanow Lesny  52.35243  20.85124
1054  PL  Dzierzaznia  52.62811  20.23364
1055  PL  Dzierzgowo  53.15279  20.66322
1056  PL  Dzierzkowice  50.96019  22.06639
1057  PL  Dziewin  50.07554  20.45491
1058  PL  Dywity  53.83759  20.47817
1059  PL  Kamionka  51.47165  22.46275
1060  PL  Kepie zaleszanskie  50.63983  21.88133
1061  PL  Kazimierz Dolny  51.31911  21.95502
1062  PL  Jozefow  52.13707  21.23589
1063  PL  Jozefow  52.19446  20.69592
1064  PL  Kabaty  52.13012  21.08148
1065  PL  Kadzidlo  53.23435  21.46454
1066  PL  Kaluszyn  52.20669  21.80838
1067  PL  Kamien  50.34064  22.13539
1068  PL  Halinow  52.2288  21.3551
1069  PL  Kamienica  49.57533  20.34505
1070  PL  Kamionka Wielka  49.56848  20.82364
1071  PL  Kampinos  52.26837  20.46307
1072  PL  Kanczuga  49.98346  22.41168
1073  PL  Kaniow  50.98577  20.66391
1074  PL  Karczew  52.07655  21.24962
1075  PL  Karczmiska  51.22952  21.98158
1076  PL  Karniewo  52.837  20.98886
1077  PL  Kasina Wielka  49.72969  20.13554
1078  PL  Kaweczyn Nowy  51.88597  20.24703
1079  PL  Kazanow  51.27593  21.46737
1080  PL  Kazimierza Wielka  50.26564  20.49358
1081  PL  Kamieniec  52.16614  16.46164
1082  PL  Strachowka  52.42692  21.635
1083  PL  Kamieniec Wroclawski  51.07182  17.18193
1084  PL  Kamien Krajenski  53.53352  17.52019
1085  PL  Chelm slaski  50.10825  19.19552
1086  PL  Chelmza  53.18463  18.60466
1087  PL  Chlapowo  54.80365  18.37352
1088  PL  Chmielno  54.32543  18.0986
1089  PL  Chocen  52.48618  19.01339
1090  PL  Chocianow  51.41867  15.90172
1091  PL  Chociwel  53.46696  15.33342
1092  PL  Chocz  51.97642  17.86995
1093  PL  Chelmno  53.34855  18.4251
1094  PL  Choczewo  54.73993  17.89175
1095  PL  Chodecz  52.40513  19.02759
1096  PL  Chodow  52.24961  19.01218
1097  PL  Chodziez  52.99505  16.9198
1098  PL  Chojna  52.96389  14.42797
1099  PL  Chojnice  53.69554  17.55701
1100  PL  Chojnow  51.27373  15.93661
1101  PL  Chmielowice  50.64957  17.86669
1102  PL  Choron  50.68178  19.26058
1103  PL  Chocznia  49.87417  19.45438
1104  PL  Bytow  54.17057  17.49187
1105  PL  Chelmek  50.10163  19.24801
1106  PL  Chalupki  49.92559  18.3173
1107  PL  Tomaszkowice  49.97918  20.09966
1108  PL  Lubicz Gorny  53.02686  18.771
1109  PL  Lubicz Dolny  53.03151  18.74559
1110  PL  Bartniczka  53.24776  19.60433
1111  PL  Zalesie  50.01226  22.53262
1112  PL  Rutki-Kossaki  53.08932  22.44011
1113  PL  Radwanice  51.05413  17.10932
1114  PL  Rotmanka  54.27425  18.6038
1115  PL  Chasno  52.19535  19.94259
1116  PL  Nowe Grocholice  52.15924  20.9111
1117  PL  Koszyce Wielkie  49.98076  20.94552
1118  PL  Ilowo -Osada  53.16808  20.29295
1119  PL  Ruda-Huta  51.23666  23.59486
1120  PL  Cedry Wielkie  54.24707  18.84567
1121  PL  Cedynia  52.87931  14.20249
1122  PL  Cekcyn  53.57294  18.01123
1123  PL  Cerkwica  54.00777  15.10903
1124  PL  Cewice  54.43551  17.73485
1125  PL  Radwanice  51.57083  15.94803
1126  PL  Chotcza  51.24043  21.77662
1127  PL  Byton  52.55757  18.59522
1128  PL  Bytom  50.34802  18.93282
1129  PL  Bydgoszcz  53.1235  18.00762
1130  PL  Bystra  49.64796  19.77994
1131  PL  Bystra  49.76042  19.05973
1132  PL  Bystrzyca  50.96048  17.39702
1133  PL  Bystrzyca Klodzka  50.30179  16.64231
1134  PL  Bytnica  52.15066  15.16946
1135  PL  Budzyn  52.88954  16.98812
1136  PL  Brzeg Dolny  51.27299  16.70815
1137  PL  Byczyna  51.11387  18.21413
1138  PL  Choszczno  53.16905  15.42054
1139  PL  Czarny Bor  50.77083  16.1305
1140  PL  Czarny Dunajec  49.43663  19.85161
1141  PL  Czastary  51.25869  18.31953
1142  PL  Czechowice-Dziedzice  49.91342  19.00479
1143  PL  Czeladz  50.31542  19.07824
1144  PL  Czempin  52.14404  16.76408
1145  PL  Czermin  51.95008  17.74957
1146  PL  Czernica  50.08391  18.40068
1147  PL  Chroscina  50.66578  17.81759
1148  PL  Bytom Odrzanski  51.73062  15.82362
1149  PL  Burzenin  51.46077  18.83233
1150  PL  Bukowno  50.26474  19.45962
1151  PL  Brzesc Kujawski  52.60532  18.90173
1152  PL  Brzeszcze  49.98203  19.15157
1153  PL  Brzezinka  50.04237  19.1902
1154  PL  Brzeziny  51.80023  19.75144
1155  PL  Brzeziny slaskie  50.35439  18.98129
1156  PL  Brzeznica  49.96497  19.61952
1157  PL  Brzeznio  51.494  18.62234
1158  PL  Brzozie  53.32554  19.60485
1159  PL  Bulowice  49.8765  19.28873
1160  PL  Brzuze  53.05458  19.26195
1161  PL  Buczkowice  49.72858  19.06908
1162  PL  Budziszewice  51.66739  19.93581
1163  PL  Budzow  49.77622  19.67274
1164  PL  Chorzow  50.30582  18.9742
1165  PL  Budzow  50.59337  16.71038
1166  PL  Bujakow  49.85182  19.19432
1167  PL  Buk  52.35532  16.51958
1168  PL  Bukowiec  53.43383  18.24048
1169  PL  Buczek  51.50228  19.16419
1170  PL  Czernica  51.04609  17.2451
1171  PL  Biala  52.60524  19.64956
1172  PL  Baranowo  52.43525  16.78631
1173  PL  Kryspinow  50.0438  19.79822
1174  PL  Krzanowice  50.01822  18.12251
1175  PL  Krzczonow  49.73813  19.91821
1176  PL  Krzecin  49.94316  19.74157
1177  PL  Krzecin  53.0816  15.49008
1178  PL  Krzemieniewo  51.85905  16.83354
1179  PL  Krzepice  50.97059  18.72886
1180  PL  Krzeszow  49.75915  19.48915
1181  PL  Kryry  50.01667  18.80568
1182  PL  Krzeszow  50.73434  16.06991
1183  PL  Kozy  49.84756  19.14891
1184  PL  Kozuchow  51.74558  15.59492
1185  PL  Kozminek  51.79874  18.33893
1186  PL  Kozmin Wielkopolski  51.82712  17.45391
1187  PL  Konopiska  50.72695  19.00781
1188  PL  Konotop  51.93157  15.90391
1189  PL  Konstantynow lodzki  51.74776  19.32564
1190  PL  Korbielow  49.5682  19.35001
1191  PL  Krzeszowice  50.14248  19.63223
1192  PL  Korfantow  50.48894  17.59898
1193  PL  Krynica Morska  54.38051  19.44413
1194  PL  Krupski Mlyn  50.57337  18.62251
1195  PL  Klodawa  52.25447  18.91352
1196  PL  Kiernozia  52.26858  19.87092
1197  PL  Krzykosy  52.11041  17.37411
1198  PL  Koniakow  49.55066  18.9491
1199  PL  Konin  52.22338  18.25121
1200  PL  Krajenka  53.29759  16.99079
1201  PL  Krakow  50.06143  19.93658
1202  PL  Kramsk  52.26469  18.42407
1203  PL  Kruszwica  52.67562  18.33131
1204  PL  Krapkowice  50.47515  17.96539
1205  PL  Krobia  51.77405  16.98237
1206  PL  Kroczyce  50.56176  19.57
1207  PL  Krokowa  54.77921  18.1616
1208  PL  Krosnice  51.47641  17.35917
1209  PL  Krosniewice  52.25592  19.17037
1210  PL  Krosno  52.22357  16.83251
1211  PL  Krosno Odrzanskie  52.05492  15.09882
1212  PL  Krotoszyn  51.69868  17.43738
1213  PL  Kraszewice  51.51868  18.21997
1214  PL  Mala Wies  52.45779  20.10223
1215  PL  Kornik  52.24772  17.08949
1216  PL  Koronowo  53.3137  17.93698
1217  PL  Dabrowa Chelminska  53.17518  18.30537
1218  PL  Mirkow  51.16105  17.17026
1219  PL  Chroscina  50.62306  17.36861
1220  PL  Zdziechowice Drugie  50.78478  22.10999
1221  PL  Kocierzew Poludniowy  52.21728  20.01812
1222  PL  Nowe Ostrowy  52.30318  19.19217
1223  PL  Rokiciny-Kolonia  51.66468  19.78312
1224  PL  Godziszow Pierwszy  50.75753  22.48386
1225  PL  Dabrowa Zielona  50.84394  19.55652
1226  PL  Belzec  50.38453  23.43839
1227  PL  Wilczyce  51.12944  17.15472
1228  PL  Skarbimierz Osiedle  50.84584  17.41865
1229  PL  Czarna Dabrowka  54.35631  17.56456
1230  PL  Broniszewice  51.96696  17.81648
1231  PL  letownia  49.69745  19.87109
1232  PL  swiercze  52.67055  20.7639
1233  PL  Izabelin  52.29992  20.81729
1234  PL  Wisniewo  53.06474  20.34805
1235  PL  Krzczonow  51.00727  22.71097
1236  PL  Kornowac  50.07179  18.32846
1237  PL  Koszecin  50.63411  18.8413
1238  PL  Kozielice  53.10679  14.82237
1239  PL  Kosakowo  54.58927  18.48484
1240  PL  Koscian  52.08829  16.64866
1241  PL  Koscielec  50.89713  19.2156
1242  PL  Koscielec  52.17425  18.57067
1243  PL  Koscielisko  49.29073  19.88929
1244  PL  Koniecpol  50.77468  19.68896
1245  PL  Koscierzyna  54.12226  17.98119
1246  PL  Kostrzyn  52.39847  17.22811
1247  PL  Kozle  50.3356  18.14332
1248  PL  Kostrzyn nad Odra  52.58713  14.64953
1249  PL  Koszarawa  49.64462  19.40083
1250  PL  Kotla  51.74542  16.03575
1251  PL  Kotlin  51.91913  17.64825
1252  PL  Kowal  52.53019  19.14767
1253  PL  Kowale  54.30976  18.56149
1254  PL  Kowalewo Pomorskie  53.15432  18.89868
1255  PL  Kowary  50.79313  15.83559
1256  PL  Kozieglowy  50.60035  19.16299
1257  PL  Koszalin  54.19438  16.17222
1258  PL  Klobuck  50.90081  18.93674
1259  PL  Czernichow  49.75443  19.20947
1260  PL  Czerniejewo  52.4264  17.48925
1261  PL  Ursynow  52.15051  21.05041
1262  PL  Brusy  53.88446  17.71786
1263  PL  Bielice  53.20022  14.7276
1264  PL  Bielsko-Biala  49.82245  19.04686
1265  PL  Bolkow  50.92203  16.10111
1266  PL  Bolszewo  54.61801  18.17585
1267  PL  Boniewo  52.46532  18.89116
1268  PL  Borek Wielkopolski  51.91674  17.24133
1269  PL  Bakow  49.89342  18.71495
1270  PL  Boronow  50.6746  18.90678
1271  PL  Borucin  50.00763  18.15748
1272  PL  Borzeta  49.86228  19.97924
1273  PL  Borzytuchom  54.20021  17.36801
1274  PL  Bozkow  50.51315  16.57528
1275  PL  Bralin  51.28581  17.90325
1276  PL  Branice  50.05108  17.79399
1277  PL  Braniewo  54.37971  19.81959
1278  PL  Braszewice  51.49902  18.44982
1279  PL  Borowno  50.93247  19.2738
1280  PL  Brdow  52.3539  18.7298
1281  PL  Bachowice  49.95812  19.49369
1282  PL  Babimost  52.16488  15.82769
1283  PL  Sztutowo  54.32679  19.17921
1284  PL  Brody-Parcele  52.47797  20.74974
1285  PL  Jelcz Laskowice  51.02134  17.31649
1286  PL  Rzgow  51.66345  19.49181
1287  PL  Grzybowo  54.15892  15.48557
1288  PL  Kroscienko nad Dunajcem  49.44081  20.42624
1289  PL  Praga Poludnie  52.24424  21.08545
1290  PL  Bielawy  52.07539  19.65557
1291  PL  Baborow  50.1576  17.98513
1292  PL  Praga Polnoc  52.25443  21.03472
1293  PL  Aleksandrow Kujawski  52.87659  18.69345
1294  PL  Aleksandrow lodzki  51.81965  19.30384
1295  PL  Alwernia  50.06056  19.53953
1296  PL  Andrespol  51.72783  19.64175
1297  PL  Andrychow  49.85497  19.33834
1298  PL  Babiak  52.3453  18.66663
1299  PL  Babice  50.05565  19.19955
1300  PL  Babice  50.06882  19.44906
1301  PL  Aleksandrow  51.27126  19.99005
1302  PL  zarki-Letnisko  50.62295  19.27508
1303  PL  Brenna  49.72576  18.90249
1304  PL  Brodla  50.04331  19.58879
1305  PL  Bledzew  52.51711  15.41382
1306  PL  Blizanow  51.90372  18.01003
1307  PL  Bobolice  53.95508  16.58893
1308  PL  Bobowo  53.88378  18.55681
1309  PL  Bielsk  52.6718  19.805
1310  PL  Bobrowice  51.9485  15.09058
1311  PL  Bobrowniki  52.78086  18.96026
1312  PL  Bobrowo  53.28549  19.27053
1313  PL  Blaszki  51.65163  18.43472
1314  PL  Bogatynia  50.90747  14.95634
1315  PL  Boguszow-Gorce  50.75514  16.20494
1316  PL  Bojadla  51.95321  15.81036
1317  PL  Bojano  54.47123  18.38408
1318  PL  Bojanowo  51.70749  16.74827
1319  PL  Bojanowo Stare  51.99302  16.58369
1320  PL  Bojszowy  50.0578  19.10145
1321  PL  Bojszowy Nowe  50.05284  19.05012
1322  PL  Bolechowice  50.14831  19.79273
1323  PL  Bogdaniec  52.68897  15.07127
1324  PL  Brenno  51.92257  16.21488
1325  PL  Blachownia  50.78015  18.96389
1326  PL  Bierzwnik  53.03567  15.665
1327  PL  Brodnica  52.14123  16.89096
1328  PL  Brodnica  53.25967  19.39653
1329  PL  Brody  49.86742  19.69746
1330  PL  Brody  51.79046  14.77335
1331  PL  Brojce  51.66436  19.64802
1332  PL  Brojce  52.31745  15.67414
1333  PL  Brojce  53.95705  15.35975
1334  PL  Bronow  49.87782  18.92103
1335  PL  Biezun  52.96107  19.88976
1336  PL  Brudzen Duzy  52.66884  19.50399
1337  PL  Boleslawiec  51.26418  15.5697
1338  PL  Boleslawiec  51.19866  18.19147
1339  PL  Boleslaw  50.29729  19.48073
1340  PL  Bienkowka  49.776  19.77179
1341  PL  Bierawa  50.28111  18.24177
1342  PL  Bierdzany  50.81852  18.15808
1343  PL  Bierun  50.09  19.09291
1344  PL  Bierutow  51.12443  17.54607
1345  PL  Boleszkowice  52.72493  14.56901
1346  PL  Czernichow  49.9892  19.68115
1347  PL  Ostrowek  52.38938  21.36738
1348  PL  Podeblocie  51.64023  21.7442
1349  PL  Chrzastowice  50.66622  18.07294
1350  PL  Chrzypsko Wielkie  52.62817  16.22852
1351  PL  Chwaszczyno  54.44379  18.41875
1352  PL  Chybie  49.90249  18.82756
1353  PL  Chyzne  49.42672  19.66956
1354  PL  Ciasna  50.75427  18.60835
1355  PL  Ciechocin  53.05581  18.92635
1356  PL  Ciechocinek  52.87908  18.79505
1357  PL  Chrzanow  50.13546  19.40203
1358  PL  Ciechow  51.13218  16.56773
1359  PL  Chroscice  50.78076  17.81227
1360  PL  Cieplice slaskie Zdroj  50.86545  15.68367
1361  PL  Cieszkow  51.63104  17.35726
1362  PL  Cieszyn  49.75133  18.63213
1363  PL  Cisek  50.28232  18.19988
1364  PL  Cisiec  49.59213  19.1054
1365  PL  Cisownica  49.72276  18.76207
1366  PL  Cybinka  52.19446  14.79567
1367  PL  Ciecina  49.6022  19.14102
1368  PL  Czajkow  51.49197  18.32726
1369  PL  Chruszczobrod  50.4147  19.32718
1370  PL  Czarnkow  52.90214  16.56413
1371  PL  Czerniewice  52.51157  19.08694
1372  PL  Czernikowo  52.94688  18.93803
1373  PL  Czersk  53.79589  17.97647
1374  PL  Czerwiensk  52.01289  15.42317
1375  PL  Czerwionka-Leszczyny  50.15007  18.67762
1376  PL  Czerwonak  52.46459  16.98169
1377  PL  Czestochowa  50.79646  19.12409
1378  PL  Czlopa  53.08856  16.12098
1379  PL  Chrostkowo  52.94378  19.25328
1380  PL  Czluchow  53.66722  17.35883
1381  PL  Czyzowice  49.9849  18.40433
1382  PL  Dabie  52.01056  15.15221
1383  PL  Dabie  52.08668  18.8225
1384  PL  Dabrowa  50.68352  17.74957
1385  PL  Dabrowa  52.74668  17.94342
1386  PL  Czarnozyly  51.28533  18.56106
1387  PL  Czarnowasy  50.72858  17.89819
1388  PL  Czarnocin  51.59142  19.68158
1389  PL  Czulow  50.05956  19.70106
1390  PL  Pogorze  49.79961  18.84327
1391  PL  Czaniec  49.85071  19.25354
1392  PL  Czapury  52.31719  16.91268
1393  PL  Belk  50.13048  18.71667
1394  PL  Belsznica  49.97811  18.36313
1395  PL  Bestwina  49.89712  19.05776
1396  PL  Bestwinka  49.93272  19.06694
1397  PL  Bialka  49.69306  19.67033
1398  PL  Biala  50.38587  17.66035
1399  PL  Biale Blota  53.09516  17.91621
1400  PL  Bialogard  54.00696  15.98751
1401  PL  Belchatow  51.36883  19.35671
1402  PL  Bialosliwie  53.10461  17.12533
1403  PL  Bielany Wroclawskie  51.0361  16.9677
1404  PL  Bielawa  50.69075  16.623
1405  PL  Banino  54.39215  18.40622
1406  PL  Banie  53.10031  14.66228
1407  PL  Balin  50.16799  19.3834
1408  PL  Balice  50.08799  19.79462
1409  PL  Biskupiec  53.50056  19.35056
1410  PL  Sulbiny Gorne  51.87321  21.63174
1411  PL  Bialy Bor  53.8967  16.83543
1412  PL  Czaplinek  53.55775  16.23333
1413  PL  Bedzin  50.32607  19.12565
1414  PL  Bedkow  51.58763  19.74956
1415  PL  Czarkow  50.01833  18.90678
1416  PL  Czarna Woda  53.84458  18.10006
1417  PL  Czarne  53.6842  16.93834
1418  PL  Cieplowody  50.67477  16.90871
1419  PL  Dabrowa Gornicza  50.31818  19.2374
1420  PL  Brzeg  50.86079  17.4674
1421  PL  Brudzew  52.09949  18.60432
1422  PL  Baranow  51.26342  18.0047
1423  PL  Bedlno  52.20829  19.57592
1424  PL  Barcin  52.86607  17.94625
1425  PL  Barlinek  52.99464  15.21864
1426  PL  Baruchowo  52.49412  19.26496
1427  PL  Barwald Gorny  49.86211  19.61746
1428  PL  Barwald sredni  49.86632  19.5936
1429  PL  Barwice  53.7449  16.3553
1430  PL  Bazanowice  49.73791  18.70345
1431  PL  Beblo  50.18053  19.78741
1432  PL  Beczarka  49.87793  19.86723
1433  PL  Bardo  50.50589  16.73986
1434  PL  Klikuszowa  49.5193  19.9849
1435  PL  Kleszczow  51.22355  19.30418
1436  PL  Kleszczewo  52.33377  17.17163
1437  PL  Gniezno  52.53481  17.58259
1438  PL  Goczalkowice Zdroj  49.94454  18.96927
1439  PL  Godow  49.92481  18.4783
1440  PL  Godziszka  49.71288  19.07587
1441  PL  Gogolin  50.49222  18.01994
1442  PL  Golancz  52.94326  17.29995
1443  PL  Golczewo  53.82426  14.97847
1444  PL  Goleniow  53.56392  14.82854
1445  PL  Gniezdzewo  54.74741  18.37944
1446  PL  Goleszow  49.7358  18.73675
1447  PL  Golina  52.24315  18.09268
1448  PL  Golkowice  49.91418  18.51419
1449  PL  Golub-Dobrzyn  53.11087  19.05381
1450  PL  Goluchow  51.85036  17.9314
1451  PL  Gomunice  51.1689  19.49335
1452  PL  Gora  49.97971  19.10471
1453  PL  Gora  51.66638  16.53494
1454  PL  Gora swietej Malgorzaty  52.05713  19.31997
1455  PL  Golina  51.91489  17.48268
1456  PL  Gorazdze  50.52903  18.01003
1457  PL  Gniewkowo  52.89461  18.40785
1458  PL  Gniew  53.83602  18.8231
1459  PL  Dlugomilowice  50.28298  18.14873
1460  PL  Dlutow  51.55936  19.39198
1461  PL  Dmosin  51.92437  19.75934
1462  PL  Dobiegniew  52.96947  15.75362
1463  PL  Dobieszowice  50.39697  19.01304
1464  PL  Dobra  51.91664  18.61556
1465  PL  Dobra  53.48835  14.38617
1466  PL  Dobra  53.58625  15.30977
1467  PL  Gniewino  54.71709  18.01663
1468  PL  Dobre  52.68398  18.57762
1469  PL  Dobron  51.63885  19.24539
1470  PL  Dobroszyce  51.26776  17.34205
1471  PL  Dobrzany  53.35914  15.42886
1472  PL  Dobrzen Wielki  50.76844  17.84652
1473  PL  Dlugoleka  51.17902  17.19137
1474  PL  Karlino  54.03515  15.87739
1475  PL  Fordon  53.14821  18.17036
1476  PL  Frydek  49.99626  19.07278
1477  PL  Dobrodzien  50.72874  18.44501
1478  PL  Filipowice  50.15573  19.56579
1479  PL  Gorenice  50.208  19.62038
1480  PL  Gorzkowice  51.21533  19.59626
1481  PL  Gilowice  49.71277  19.31045
1482  PL  Gilowice  49.99505  19.09613
1483  PL  Gizalki  52.04267  17.76936
1484  PL  Gliwice  50.29761  18.67658
1485  PL  Glogoczow  49.89452  19.8741
1486  PL  Glogow  51.66361  16.0845
1487  PL  Glogowek  50.35355  17.86405
1488  PL  Glowczyce  54.61935  17.3723
1489  PL  Gieraltowice  50.22486  18.73384
1490  PL  Glowno  51.96463  19.71565
1491  PL  Glucholazy  50.31505  17.38355
1492  PL  Cielmice  50.08826  19.01896
1493  PL  Karnice  54.03001  15.05496
1494  PL  Karpacz  50.77669  15.75594
1495  PL  Karsin  53.90768  17.92093
1496  PL  laka Prudnicka  50.31061  17.52809
1497  PL  Laliki  49.53446  19.00549
1498  PL  lambinowice  50.53869  17.56096
1499  PL  Glubczyce  50.20086  17.82858
1500  PL  Gorki Wielkie  49.77971  18.83117
1501  PL  Gieraltowice  49.94426  19.3907
1502  PL  Frombork  54.35766  19.68029
1503  PL  Gorzno  53.19779  19.64317
1504  PL  Gniechowice  50.98804  16.83363
1505  PL  Gniazdow  50.59621  19.11132
1506  PL  Gluszyca Gorna  50.66606  16.37585
1507  PL  Gluszyca  50.68743  16.37173
1508  PL  Frydrychowice  49.90481  19.41936
1509  PL  Gabin  52.39849  19.73509
1510  PL  Galewice  51.34471  18.25756
1511  PL  Giebultow  50.14556  19.87856
1512  PL  Galkow Maly  51.72554  19.71359
1513  PL  Gardawice  50.11667  18.8
1514  PL  Gardeja  53.61125  18.94687
1515  PL  Gasawa  52.76757  17.75579
1516  PL  Gaszowice  50.10858  18.43042
1517  PL  Gaworzyce  51.62773  15.88198
1518  PL  Gdansk  54.35205  18.64637
1519  PL  Gdynia  54.51889  18.53188
1520  PL  Gidle  50.96199  19.47181
1521  PL  Garcz  54.3476  18.10169
1522  PL  Lanckorona  49.84496  19.71578
1523  PL  Deszczno  52.66988  15.31975
1524  PL  Debowiec  49.81406  18.72062
1525  PL  Jawornik  49.8558  19.89315
1526  PL  Jaworze  49.79351  18.9479
1527  PL  Gorzyce  49.95945  18.39884
1528  PL  Jaworzno  50.20528  19.27498
1529  PL  Jaworzynka  49.54019  18.86996
1530  PL  Jedlina-Zdroj  50.72005  16.34645
1531  PL  Jejkowice  50.10814  18.46767
1532  PL  Jelcz  51.02102  17.32095
1533  PL  Jawor  51.05132  16.19347
1534  PL  Jelenia Gora  50.89973  15.72899
1535  PL  Jemielnica  50.54573  18.37807
1536  PL  Jemielno  51.52434  16.54326
1537  PL  Jenin  52.69647  15.09796
1538  PL  Jerzmanowice  50.21267  19.74672
1539  PL  Jezewo  53.51061  18.49437
1540  PL  Jeziora Wielkie  52.53043  18.26803
1541  PL  Jezow  51.81376  19.96877
1542  PL  Jaworzyna slaska  50.9134  16.43241
1543  PL  Jelesnia  49.64246  19.32701
1544  PL  Gorzyca  52.49447  14.65503
1545  PL  Jastrzebie Zdroj  49.95542  18.57479
1546  PL  Jastrzab  50.67019  19.1817
1547  PL  Kamienna Gora  50.78314  16.03037
1548  PL  Kamiennik  50.57032  17.14979
1549  PL  Kamien Pomorski  53.96849  14.77262
1550  PL  Kamiensk  51.20242  19.49661
1551  PL  Kamyk  50.90179  19.02875
1552  PL  Kaniow  49.94316  19.05098
1553  PL  Kargowa  52.0714  15.86138
1554  PL  Jugow  50.62758  16.51812
1555  PL  Jastrzebia Gora  54.83135  18.31301
1556  PL  Jordanow slaski  50.86421  16.86873
1557  PL  Jezow Sudecki  50.93507  15.74306
1558  PL  Jarocin  51.97266  17.50256
1559  PL  Jaroszowice  49.86267  19.51962
1560  PL  Jasien  51.75142  15.01419
1561  PL  Jasienica  49.81312  18.92155
1562  PL  Jasienica  49.82281  19.84191
1563  PL  Jastarnia  54.69606  18.67873
1564  PL  Jastrowie  53.42048  16.81756
1565  PL  Jordanow  49.64935  19.82981
1566  PL  Debrzno  53.53817  17.23643
1567  PL  Gorzow Wielkopolski  52.73679  15.22878
1568  PL  Domaniewice  52.00623  19.80294
1569  PL  Dziwnow  54.02819  14.76691
1570  PL  Dziecmorowice  50.76947  16.35212
1571  PL  Elblag  54.1522  19.40884
1572  PL  Fabianki  52.71929  19.10943
1573  PL  Dolsk  51.9818  17.06273
1574  PL  Dolice  53.19081  15.20267
1575  PL  Dobrzyn nad Wisla  52.63814  19.31875
1576  PL  Dobrzyca  51.86663  17.60336
1577  PL  Dzierzoniow  50.7282  16.65141
1578  PL  Dalachow  51.07732  18.5784
1579  PL  Damaslawek  52.83979  17.50062
1580  PL  Damnica  54.50025  17.27154
1581  PL  Darlowo  54.42095  16.4107
1582  PL  Daszewice  52.30002  16.95723
1583  PL  Daszyna  52.15503  19.18153
